hoursperweek,age,education,maritalstatus,race,gender,nativecountry,income
0,1,1,1,1,1,1,48021
0,1,1,1,1,1,1,60800
1,1,1,0,1,1,1,58000
1,1,1,1,1,1,1,41100
0,0,0,0,1,0,1,1600
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,26609
1,1,1,1,1,1,1,46162
0,0,1,0,1,1,1,15000
1,1,1,1,1,0,1,48838
0,0,1,0,1,0,1,5281
0,0,1,1,1,1,1,35200
1,0,1,1,1,1,1,38631
1,1,1,1,1,1,1,78000
1,0,1,0,1,1,1,3000
1,1,1,1,1,1,1,41362
0,1,1,1,1,1,1,68226
0,0,0,0,1,1,1,2892
0,0,1,1,1,1,1,66200
1,1,1,1,1,1,1,54441
0,0,1,0,1,0,1,11026
0,1,1,1,1,1,1,27724
1,1,1,1,1,1,1,99999
1,0,1,1,1,1,1,51200
0,1,1,1,1,1,1,77994
0,0,1,0,0,1,1,4472
0,1,1,0,1,0,1,4320
0,1,1,0,1,1,1,5000
1,0,1,1,1,1,1,27300
0,0,0,1,1,1,1,16700
0,1,1,0,1,0,1,10032
1,1,1,0,1,0,1,48000
1,0,1,0,1,1,1,20500
1,1,1,1,1,1,1,20001
0,1,0,0,1,1,1,14950
0,1,1,1,1,1,1,52897
0,0,1,1,1,0,1,45305
1,0,1,1,1,1,1,21168
1,1,1,0,1,1,1,37900
0,1,1,0,1,0,1,7250
0,1,1,0,1,1,1,20800
1,0,1,1,1,1,1,32600
0,0,1,1,1,1,1,28000
0,1,0,0,1,1,1,401
0,0,1,0,1,1,1,2000
0,0,1,0,1,1,1,3100
1,1,1,0,1,1,1,99999
0,1,1,1,1,1,1,36000
1,0,1,0,1,1,1,2000
1,1,1,1,1,1,1,69198
1,0,0,0,1,1,1,2600
0,0,1,0,1,1,1,19902
0,0,1,1,1,1,1,15858
0,0,0,0,1,1,1,9500
1,0,1,1,0,1,1,32202
1,0,1,1,0,0,0,65950
0,1,0,1,1,1,1,11800
1,0,1,1,1,1,1,45200
1,0,1,1,1,1,1,24080
0,1,1,0,1,0,1,16863
0,1,1,0,1,1,1,10000
1,1,1,1,1,1,1,42144
0,1,1,1,1,1,1,46041
1,0,1,1,1,1,1,99999
0,1,1,0,1,0,1,5946
0,0,0,0,1,0,1,1690
0,0,1,1,0,1,1,19750
0,1,1,1,1,1,1,31499
1,1,1,1,1,1,1,35034
0,0,1,0,1,1,0,8619
0,0,1,0,1,0,1,12400
0,0,1,0,1,1,1,14900
1,1,1,1,1,1,1,53200
1,1,1,1,1,1,1,36010
0,0,1,1,1,1,1,29204
0,0,1,1,1,1,1,69585
0,0,1,0,1,0,1,6320
0,0,1,0,1,0,1,7618
1,0,1,1,1,1,1,26200
0,0,1,0,1,1,1,40000
1,1,0,1,1,1,1,99999
0,1,1,1,1,1,1,68012
0,0,1,0,1,0,1,19063
0,0,1,0,1,1,1,2120
0,0,1,0,1,1,1,6350
0,0,1,0,1,1,1,7700
0,0,1,0,1,1,1,3100
0,1,0,1,1,1,1,38200
1,1,1,1,1,1,1,30600
0,0,0,0,1,1,1,3400
0,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,38106
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,42933
0,1,1,1,1,1,0,59500
0,0,1,1,1,1,1,54042
1,1,1,1,1,1,1,99999
0,1,0,1,1,1,1,18000
0,0,0,0,1,0,1,3000
1,0,1,1,0,1,1,32923
0,0,1,1,1,1,1,58213
0,1,1,1,1,1,1,43000
0,0,1,0,1,1,1,17850
0,1,1,0,1,0,1,6100
0,0,1,0,1,0,1,14683
0,0,1,1,1,1,1,43149
0,1,1,0,1,0,1,12973
0,0,1,1,1,0,1,25510
0,0,1,0,0,1,1,19907
0,0,1,0,0,0,1,7280
0,1,1,0,1,0,1,19716
1,0,1,1,1,1,1,5103
0,1,1,1,1,1,1,26000
0,0,1,0,1,1,1,3100
0,0,1,0,1,1,1,3100
0,1,0,1,1,1,1,4053
0,0,1,1,1,1,1,39534
0,0,0,0,1,0,1,2240
1,0,1,1,1,1,1,33725
0,0,1,0,0,1,1,16560
1,1,1,1,1,1,1,38022
0,0,1,1,1,1,1,54120
0,0,1,0,1,1,1,3946
1,1,0,1,1,1,1,31500
1,1,1,1,1,1,1,66647
0,1,0,0,1,1,1,2600
1,0,0,0,1,1,1,14768
0,0,1,0,1,0,1,6399
0,1,1,0,1,0,1,13638
0,1,1,1,1,1,1,37000
0,1,1,1,1,1,1,20542
1,0,1,1,1,1,1,48008
1,1,1,1,1,1,1,25600
0,0,1,1,1,1,1,37199
0,0,0,0,1,1,1,4000
0,1,1,0,1,1,1,14050
0,1,1,0,1,0,1,28117
0,1,1,0,1,1,1,12000
1,0,1,1,1,1,1,41198
0,1,0,1,1,1,1,10120
1,1,1,1,1,1,1,61122
1,1,1,1,1,1,1,65034
0,0,1,0,1,0,1,3500
0,0,1,0,1,0,1,2632
1,1,1,0,1,1,1,30526
1,0,1,0,1,1,1,27700
0,1,1,1,1,1,1,27630
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,4520
1,0,1,1,1,1,1,11621
0,1,0,1,1,1,1,37602
0,1,1,1,1,1,1,13688
0,1,1,1,1,1,1,27214
0,0,1,0,1,1,1,3681
0,0,1,0,1,0,1,1340
1,0,1,1,1,1,1,36060
0,1,1,0,1,1,1,6500
1,1,1,1,1,1,1,46506
0,0,0,0,1,1,1,3003
1,1,1,1,1,1,1,18033
1,0,1,1,1,1,1,14004
1,1,1,1,1,1,1,68363
1,0,1,0,1,1,1,20000
0,1,1,1,1,1,1,29579
0,1,1,1,1,1,1,34874
0,0,0,0,1,1,1,3000
1,1,1,1,1,1,1,46426
1,0,1,1,1,1,1,18550
1,1,1,1,1,1,1,43050
1,1,1,0,1,1,1,20395
1,1,1,1,1,1,1,36500
1,1,1,1,1,1,1,64189
0,0,0,0,1,0,1,2900
0,0,1,1,1,1,1,20020
1,0,1,1,1,1,1,61000
1,1,1,0,1,1,1,20690
0,0,1,0,1,1,1,8400
1,0,1,0,1,1,1,19000
0,1,1,1,1,1,1,81356
0,1,1,1,1,1,1,45001
0,0,0,0,1,1,1,432
0,0,1,1,1,0,1,80200
1,1,1,1,1,1,1,66600
0,0,1,0,1,1,1,9010
0,0,0,0,1,0,1,3000
1,1,1,0,1,0,1,74200
1,1,1,1,1,1,1,17095
0,0,0,0,1,0,1,2928
0,1,0,1,1,1,1,5000
0,1,0,1,1,1,1,35519
0,1,1,0,1,1,1,25000
0,0,1,1,1,1,1,29100
0,1,1,1,1,1,1,22000
0,1,1,1,1,1,1,24167
1,1,1,0,1,0,1,22180
0,1,1,1,1,0,1,38061
0,0,1,1,1,1,1,42338
0,0,1,1,1,1,1,51762
0,1,1,1,1,1,1,29922
0,1,1,0,1,0,1,13400
0,1,1,1,1,1,1,51701
1,1,1,1,1,1,1,25213
1,0,1,0,1,1,1,2344
0,1,1,0,1,0,1,13182
0,1,0,1,1,1,1,9140
0,1,1,0,1,0,1,11597
0,1,1,0,1,1,1,19421
1,1,1,1,1,1,1,70017
1,1,1,0,1,0,1,41640
0,1,0,1,1,1,1,64944
0,1,1,0,1,0,1,17057
1,1,1,0,1,1,1,18700
1,1,1,1,1,1,1,8912
0,0,1,0,1,1,1,3260
0,1,0,1,1,0,1,3617
1,1,1,1,1,1,1,24251
0,0,1,0,1,1,1,4300
0,1,0,1,1,1,1,6983
0,0,1,0,1,1,1,17350
0,1,1,1,1,1,1,11322
1,1,1,0,1,1,1,10800
1,1,1,1,1,1,1,50100
0,1,1,0,1,0,1,9642
1,1,1,1,1,1,1,38171
1,0,1,0,1,1,1,42349
0,1,1,1,1,1,1,29077
0,0,1,0,1,1,1,7004
1,1,1,1,1,1,1,73800
0,0,1,0,1,1,1,2500
0,1,1,1,1,1,1,41138
0,0,1,0,1,0,1,4294
0,0,1,0,1,0,1,2855
1,1,1,1,1,1,1,30857
0,0,0,0,1,1,1,1568
1,0,1,1,1,1,1,26520
0,1,1,0,1,0,1,1963
0,0,1,1,1,1,1,33099
0,1,1,0,1,1,1,12000
0,0,1,1,0,1,1,6925
1,0,1,1,0,1,1,31014
1,1,1,1,1,1,1,37707
0,0,1,1,1,0,1,26430
1,0,1,1,1,1,1,32450
1,1,1,1,1,1,1,45362
0,0,1,0,1,1,1,15000
1,1,1,1,1,1,1,11502
1,1,1,0,1,1,1,2301
0,0,1,1,1,1,1,16404
0,0,1,1,0,1,0,1824
1,0,1,0,1,1,1,4710
0,0,1,1,1,1,1,13200
0,0,1,1,0,0,0,6600
0,1,1,1,1,0,1,18930
0,1,1,0,1,0,1,12100
0,1,0,0,1,1,1,1000
0,1,1,0,1,0,1,1200
0,0,1,0,1,0,1,1200
0,0,1,0,1,0,1,17010
1,1,1,1,1,1,1,35863
1,1,1,1,1,1,1,42034
0,0,1,0,1,0,1,1686
1,1,1,1,1,1,1,38328
0,0,1,0,1,0,1,6123
0,1,1,0,1,0,1,57185
0,0,1,0,1,0,1,17000
1,0,1,0,1,1,1,4011
0,1,1,0,1,0,1,11000
0,1,1,1,1,1,1,44000
0,1,0,0,1,1,1,11012
1,0,1,0,1,1,1,16000
0,0,1,0,1,0,1,1620
0,0,1,1,1,1,1,21980
0,0,0,0,1,0,1,19082
0,0,1,1,1,1,1,28000
1,1,1,1,1,1,1,40369
1,0,1,1,1,1,1,20002
1,0,1,1,1,1,1,84347
0,1,1,1,1,1,1,99999
1,0,1,1,1,1,1,25300
0,1,1,0,1,0,1,11974
1,0,1,0,1,1,1,30360
0,1,1,0,1,0,1,12050
0,1,0,1,1,1,1,16035
1,1,1,1,1,1,1,25600
0,1,0,1,1,1,1,3767
1,1,1,1,1,1,1,35002
0,0,1,0,1,1,1,16643
0,1,1,1,1,1,1,53016
0,1,1,1,1,1,1,10001
1,0,1,1,1,1,1,40418
0,1,1,0,1,0,1,2700
1,1,1,1,1,1,1,24611
0,0,1,0,1,1,1,1700
0,0,0,1,1,0,1,3800
1,1,1,1,1,1,1,31633
0,0,1,0,1,1,1,18510
0,0,1,1,1,1,1,13062
1,1,1,1,1,1,1,47000
0,1,0,1,1,1,1,30440
1,1,1,0,1,1,1,20333
1,1,0,1,1,1,1,65000
1,0,1,0,1,1,1,1040
0,1,0,1,1,1,1,48727
0,0,1,1,1,0,1,16800
1,0,1,0,1,1,1,31022
0,0,1,0,1,1,0,2000
0,0,1,0,1,1,0,3100
0,0,1,0,1,1,0,17000
1,0,0,0,1,1,1,10080
0,1,1,1,1,1,1,19500
0,0,0,0,1,1,1,3300
1,1,0,1,1,1,1,15000
1,1,0,1,1,1,1,15580
0,1,1,1,1,1,1,50300
0,0,1,0,1,1,1,12500
0,0,1,0,1,0,1,7100
0,0,0,0,1,1,1,3701
0,0,0,0,1,0,1,2845
0,0,1,0,1,0,1,7706
0,1,0,1,1,1,1,34000
1,0,1,1,1,1,1,39112
1,1,1,1,1,0,1,55617
0,1,1,1,1,1,1,33350
0,1,1,1,1,1,1,28000
0,0,1,0,1,0,1,4636
0,1,0,1,1,1,1,25000
0,1,0,1,1,1,1,300
0,0,1,1,1,1,1,29850
1,1,1,1,1,1,1,35848
0,1,0,1,1,1,1,14492
0,0,1,0,1,1,1,9804
0,0,1,0,0,0,1,1100
0,1,1,0,0,0,1,23531
0,0,1,0,0,1,1,10000
0,1,1,1,1,1,1,7350
0,1,1,1,1,1,1,11312
1,1,1,1,1,1,1,17050
1,0,1,0,1,1,1,78520
0,1,0,1,1,1,1,20000
1,1,1,1,1,1,1,60671
0,0,1,1,0,1,1,10600
1,1,1,1,1,1,1,17003
0,1,1,0,1,1,1,4600
0,0,1,1,1,1,1,15468
0,1,1,0,0,0,1,2975
0,0,0,0,1,0,1,5000
1,1,1,1,1,1,1,49000
0,0,1,1,1,0,1,6000
1,1,1,1,1,1,1,8392
0,0,1,0,1,0,0,6400
0,1,1,0,1,0,1,10200
0,0,1,0,1,0,1,13001
1,1,1,1,1,1,1,49800
1,1,1,1,1,1,1,52271
1,1,0,0,1,1,1,27185
1,0,0,0,1,1,1,16500
0,1,1,0,1,1,1,24700
1,1,1,1,1,1,1,33024
1,0,1,1,1,1,1,99999
1,0,1,0,1,1,1,19500
0,1,1,1,1,1,1,22500
1,0,1,1,1,1,1,21967
1,1,1,1,1,1,1,15197
0,0,1,1,1,1,1,24895
0,1,1,1,1,1,1,39900
1,1,1,0,1,1,1,28700
0,1,1,0,1,0,1,23055
0,1,1,0,1,1,1,24446
0,1,0,1,1,1,1,70601
1,1,1,1,1,1,1,47361
0,0,1,1,1,1,1,23176
0,1,1,1,1,1,1,5980
1,1,1,1,1,1,1,66575
1,1,1,0,1,1,1,40000
0,1,1,0,1,0,1,10000
1,1,1,1,1,1,1,43150
0,0,1,0,1,0,1,9600
0,0,1,0,1,1,1,13500
1,0,1,1,1,1,1,23603
0,1,1,0,1,0,1,23800
1,1,1,0,1,1,1,21635
1,0,1,0,1,1,0,21000
0,0,1,0,1,0,1,14978
1,0,1,1,1,1,1,43041
0,1,1,1,0,1,1,42000
1,1,1,1,1,1,1,99999
1,0,0,0,1,1,1,13609
1,1,1,1,1,1,1,19817
1,1,1,1,1,1,1,31426
0,1,1,1,1,0,1,60218
0,1,1,1,1,1,1,86714
0,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,18192
1,0,1,0,1,1,1,17100
1,1,0,0,1,0,1,20142
0,0,1,0,1,1,1,9354
0,1,0,0,1,1,1,19664
0,1,0,1,1,1,1,31941
1,0,1,0,0,0,1,5647
1,0,1,1,1,0,1,75986
1,1,1,1,1,0,1,46900
0,1,1,1,1,0,1,57391
1,0,1,1,1,1,1,58348
1,0,1,0,1,1,1,20505
0,0,1,0,1,1,1,10000
0,1,1,0,1,1,1,25548
0,1,1,0,1,0,1,42400
0,0,1,0,1,1,1,12240
0,1,1,1,1,1,1,13100
0,1,1,1,1,1,1,25010
0,0,1,0,1,1,1,21341
0,1,1,0,1,1,1,16158
0,0,1,0,1,1,1,1710
1,0,1,1,1,1,1,15108
0,0,1,0,1,0,1,19175
0,1,1,1,1,1,1,28417
0,1,1,1,1,1,1,37192
0,1,1,1,1,1,1,28000
1,1,1,1,1,1,1,25702
0,1,1,0,1,0,1,14100
0,0,1,0,1,1,1,2400
0,1,1,1,1,1,1,28059
0,0,1,0,1,1,1,11711
0,1,1,0,1,0,1,37812
1,1,1,1,1,1,1,99999
0,1,0,1,1,1,1,17002
1,1,1,1,1,1,1,85852
1,1,1,1,1,1,1,40000
0,0,1,0,1,1,1,2840
0,0,1,1,1,1,1,34500
1,1,1,1,1,1,1,10182
1,1,0,1,1,1,1,16036
1,0,0,0,1,1,1,8000
1,1,1,0,1,1,1,15700
0,1,1,0,1,1,1,30000
1,1,1,0,1,1,1,24054
1,0,1,1,1,1,1,19689
0,1,0,1,1,1,1,8700
0,1,1,1,1,1,1,26500
0,0,0,0,1,1,1,3328
0,1,1,1,0,1,1,27032
0,0,1,1,1,1,1,39416
1,1,1,1,1,1,1,17623
1,0,1,0,1,1,1,15000
1,0,1,1,1,1,1,37036
1,0,1,1,1,1,1,23428
0,1,1,1,1,1,1,53123
0,0,1,0,1,1,1,25600
0,0,0,0,1,1,1,42000
0,1,1,1,1,1,1,44246
0,0,1,0,1,1,1,3054
0,0,1,0,1,1,1,12000
1,1,1,1,1,1,1,99999
0,1,1,1,1,1,1,50600
1,0,1,1,1,1,1,41192
0,1,1,1,1,1,1,24190
0,0,1,0,1,1,1,24101
1,1,1,1,1,1,1,99999
0,0,0,0,1,0,1,5198
0,1,1,1,1,1,1,34350
0,1,1,1,1,1,1,8550
0,0,1,0,1,1,1,5200
0,1,1,1,1,1,1,9000
0,1,1,1,0,1,1,1100
0,0,1,1,0,0,1,26088
0,1,1,1,0,1,1,30046
0,1,1,1,1,1,1,57712
1,0,1,0,1,1,1,11250
1,1,1,0,1,1,1,7000
0,1,1,0,1,0,1,19995
0,1,1,0,1,0,1,2300
0,1,1,1,1,1,1,48541
1,0,1,1,1,0,1,45208
0,1,1,1,1,1,1,78000
0,1,1,0,1,0,1,20800
0,1,1,1,1,1,1,43134
0,0,1,1,1,1,1,17852
0,1,1,0,1,0,1,15422
1,1,1,1,0,1,1,99999
0,1,1,1,1,1,1,99999
0,1,0,1,1,1,1,22040
1,1,1,1,1,1,1,53168
0,1,1,0,1,0,1,29343
0,1,1,0,1,0,1,6380
1,0,1,1,1,1,1,39340
0,1,1,1,1,1,1,92388
0,0,1,0,1,1,1,2050
1,1,1,0,1,0,1,21589
0,1,1,0,1,1,1,42000
1,1,1,1,1,1,1,77028
0,1,1,1,0,1,1,44400
0,1,1,1,0,1,1,38100
0,0,1,0,1,1,1,8055
0,0,1,1,1,0,1,19900
0,0,1,0,1,0,1,15610
0,0,1,0,1,0,1,9391
0,0,1,1,1,1,1,35080
1,1,1,0,1,1,1,8800
0,0,1,0,1,0,1,8000
1,1,0,0,0,0,1,35100
0,0,0,0,0,1,1,4700
0,0,0,1,0,0,1,31034
0,1,1,0,1,1,1,12979
0,1,0,0,1,0,1,10826
0,0,1,0,1,0,1,19220
0,1,1,0,1,1,1,18720
0,1,1,1,1,1,1,36809
1,1,1,0,1,1,1,99999
1,1,1,0,1,1,1,99999
0,0,1,0,1,1,1,18000
0,1,1,0,1,0,1,15127
1,0,1,1,1,1,1,65101
1,1,1,1,1,1,1,45728
0,0,1,0,1,1,1,17611
0,1,1,0,1,0,1,19964
1,1,1,1,1,1,1,58222
1,1,0,1,1,1,1,34346
0,0,0,0,1,1,1,4000
1,0,0,0,1,1,1,8300
1,0,1,1,1,1,1,30029
1,1,1,1,1,1,1,53300
1,1,1,1,1,1,1,25800
1,0,0,1,1,1,1,14609
0,1,1,0,1,1,1,15000
0,1,1,0,0,0,1,1600
1,1,1,0,1,1,1,15679
0,1,0,0,1,0,1,13127
1,0,1,0,1,1,1,29673
1,1,1,0,1,0,1,12789
0,1,1,1,1,1,1,81752
0,1,1,1,1,1,1,19688
1,1,1,1,1,0,1,41500
0,1,1,1,1,1,1,70998
1,1,1,1,1,1,1,47020
0,0,0,0,1,0,1,1810
1,1,1,0,1,1,1,30831
0,0,1,0,1,0,1,17000
0,1,1,1,1,1,1,10935
1,1,1,1,1,1,1,67538
1,0,1,1,1,1,1,99999
0,0,1,1,1,1,1,19010
0,0,0,0,1,1,1,1552
1,1,1,1,0,1,0,99999
1,1,1,0,1,1,1,31392
1,1,1,1,1,1,1,26500
0,0,0,0,1,1,1,1000
0,0,1,1,1,1,1,52897
0,1,1,1,1,1,1,53647
0,1,1,1,1,1,1,47962
1,0,1,0,1,1,1,36150
0,0,1,1,1,1,1,42611
1,1,1,1,1,1,1,61161
1,0,1,0,1,1,1,6800
1,0,1,0,1,1,1,5100
1,1,1,1,1,1,1,29518
0,0,1,0,1,1,1,4010
0,1,1,1,1,1,1,55082
0,1,1,0,1,0,1,25362
0,0,1,0,1,1,1,8010
0,0,1,0,1,0,1,2510
1,0,1,1,1,1,1,30922
0,1,1,1,1,1,1,51000
0,1,0,1,1,1,1,15800
0,0,1,0,1,1,1,3200
0,1,0,0,1,0,1,12502
1,1,1,1,1,1,1,8010
0,0,0,0,1,1,1,2400
1,1,1,1,1,1,1,39328
0,1,1,1,1,1,1,12175
1,1,0,1,1,1,1,26119
1,0,1,1,1,1,1,12651
0,0,1,0,1,1,1,20710
0,1,1,1,1,1,1,15082
1,1,1,1,1,1,1,28562
0,0,1,1,1,1,1,47245
0,0,1,0,1,1,1,23060
0,1,1,1,1,1,1,83068
0,0,1,0,1,1,1,26005
0,0,1,0,1,0,1,28300
0,0,1,0,1,0,1,18240
0,1,1,0,1,0,1,44445
1,1,1,0,1,0,1,23508
1,1,1,1,0,1,1,27876
0,0,1,1,1,0,1,13913
1,1,1,1,1,1,1,45252
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,70252
0,0,1,0,1,1,1,35000
1,1,1,0,1,1,1,50250
1,0,1,0,1,0,1,18200
0,1,1,1,1,1,1,14660
0,0,1,0,1,1,1,26005
0,1,1,1,1,1,1,35965
1,1,1,1,1,1,1,28408
1,0,1,1,1,1,1,39051
1,0,1,0,1,1,1,24250
1,1,1,1,1,1,1,58714
0,1,1,1,1,1,0,52100
0,0,1,0,1,1,1,13050
0,0,1,0,1,0,1,2000
0,0,1,1,1,1,0,57346
0,1,1,1,1,1,1,40100
1,1,1,1,1,1,1,99999
1,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,20871
1,0,1,1,1,1,1,99999
0,0,1,1,1,1,1,24000
0,1,1,1,1,1,1,55400
1,0,1,0,1,0,1,1602
0,0,1,0,1,1,1,15500
1,1,1,0,1,0,1,19005
0,0,1,0,1,0,1,4500
0,0,0,0,1,1,1,4400
1,1,0,1,1,1,1,16434
1,1,1,0,1,1,1,99999
0,1,1,1,1,1,1,42681
1,1,1,0,1,0,1,15296
0,1,1,1,1,0,1,58250
0,1,1,0,1,0,1,18266
1,1,1,1,1,1,1,36820
0,0,1,0,1,1,1,8800
1,0,1,0,1,0,1,22550
1,1,1,0,1,0,1,40200
1,1,1,0,1,0,1,27620
1,0,1,0,1,0,1,19006
0,1,1,1,1,1,1,51300
0,1,1,1,1,1,1,7729
0,0,1,0,1,0,1,4800
0,1,0,1,0,1,1,9720
0,0,0,1,0,1,0,1300
0,1,1,1,0,1,1,70454
1,0,1,1,0,1,1,63192
1,1,1,0,0,0,1,50323
1,0,1,0,1,1,1,15142
0,1,1,0,1,0,1,33647
0,0,1,0,1,0,1,8700
0,1,1,1,1,1,1,99999
0,0,1,0,1,0,1,11762
0,0,1,1,1,1,1,66100
0,1,0,1,1,1,1,20340
1,0,1,1,1,1,1,35250
1,1,1,0,1,1,1,40240
0,1,1,1,1,1,1,52400
1,0,1,1,1,1,1,25935
0,1,1,1,1,1,1,77600
0,1,1,1,1,1,1,45000
1,0,1,0,1,0,1,30319
1,1,1,0,1,0,1,18000
0,0,0,0,1,0,1,2000
0,0,1,0,1,0,1,45760
1,0,1,0,1,0,1,18000
0,0,1,1,1,1,1,43310
1,1,1,1,1,1,1,67458
1,0,1,1,1,1,1,24000
0,1,1,0,1,0,1,6500
0,0,1,0,1,1,1,16000
0,0,1,1,0,1,1,46230
1,1,0,1,1,1,1,29387
1,0,1,1,1,1,1,36211
0,0,1,0,1,1,1,21200
1,1,1,0,1,0,1,21300
0,0,1,0,1,0,1,16010
0,1,1,0,1,0,1,4000
0,1,1,1,1,1,1,21000
0,0,1,0,1,1,1,24000
0,1,1,0,1,1,1,33426
0,1,1,0,1,0,1,1760
0,0,0,0,1,1,1,2132
0,0,1,0,1,0,1,33000
1,1,1,1,1,1,1,99999
0,1,1,0,1,1,1,46000
1,0,1,1,1,1,1,80200
0,1,1,0,1,0,1,26250
0,1,1,0,1,1,1,18526
0,1,1,1,1,1,1,96390
0,1,1,0,1,0,1,39300
1,1,1,1,1,1,1,53000
0,0,1,0,1,1,1,5508
0,0,1,0,1,0,1,4400
1,1,1,1,0,1,0,38396
0,1,1,1,1,1,1,28654
1,1,1,1,1,1,1,59746
0,0,1,0,1,1,1,22699
0,0,1,0,1,1,1,6592
0,0,0,0,1,1,1,13282
0,0,1,0,1,1,1,3607
1,0,1,1,1,1,1,32630
0,1,1,1,1,1,1,35772
0,1,1,1,1,1,1,50338
0,0,1,0,1,1,1,2594
0,0,1,0,1,0,1,18961
1,1,1,0,1,1,1,16310
1,1,1,1,1,1,1,20000
0,1,0,0,1,0,0,10165
1,1,1,0,1,1,1,16450
1,1,1,0,1,1,1,65450
0,0,0,1,1,1,1,24942
0,1,1,1,1,0,1,4000
1,0,1,1,1,1,1,12001
0,1,1,0,1,1,1,20100
0,0,1,0,1,1,1,27979
0,0,1,1,1,1,1,18525
0,0,1,1,1,1,1,58128
0,1,1,1,1,1,1,36020
1,0,1,1,1,1,1,41528
1,0,1,1,1,1,1,44038
0,1,1,1,0,1,1,42486
0,1,1,1,0,1,1,31650
0,0,1,0,0,0,1,3952
0,0,1,0,0,1,1,11000
1,1,1,1,1,1,1,31457
0,0,1,0,1,0,1,2016
0,1,1,0,1,0,1,23382
0,1,1,0,1,0,1,3408
0,1,1,0,1,0,1,4433
0,1,1,1,0,1,1,26442
0,0,1,1,0,0,1,9400
1,0,1,1,1,1,1,67233
1,1,1,1,1,1,1,53803
1,1,1,1,1,0,1,47106
1,1,1,1,1,1,1,41841
1,0,1,0,1,1,1,16010
0,1,1,1,1,1,0,29931
1,1,1,1,1,1,1,99999
0,0,0,0,1,1,1,3600
0,1,1,1,1,1,1,94091
0,1,1,0,0,1,0,36442
0,1,1,1,0,1,1,99999
1,1,1,0,1,1,1,63700
1,0,1,0,1,1,1,53600
1,1,1,1,1,1,1,69555
0,0,1,1,1,1,1,37750
0,0,1,0,1,0,1,24000
0,1,1,1,1,1,1,35105
0,0,1,1,1,1,1,37815
0,0,1,0,1,0,1,29597
0,1,1,0,1,0,1,40890
0,0,1,0,1,0,1,5718
0,1,1,0,1,1,1,40200
0,0,1,0,1,0,1,5120
1,1,1,1,1,1,1,69598
0,0,1,0,1,0,1,1456
0,1,1,0,1,0,1,14731
1,0,1,0,1,0,1,16579
1,0,1,0,1,0,1,23830
0,1,1,1,1,1,1,57000
0,1,1,1,1,1,1,38150
0,0,0,0,1,1,1,4500
1,0,1,0,1,1,1,30750
1,0,1,1,1,1,1,39983
1,1,1,1,1,1,1,19701
0,1,1,0,1,0,1,1869
0,0,1,0,1,0,1,6774
0,0,1,0,0,1,1,17500
0,0,1,0,0,1,1,6500
1,0,1,0,1,0,1,6605
0,0,0,1,1,1,1,37540
0,1,1,0,0,0,1,24660
0,0,1,1,1,1,1,36010
0,0,1,0,1,1,1,37020
1,1,1,0,1,1,1,40030
1,0,1,1,1,1,1,53801
0,0,1,0,1,1,1,2000
0,0,1,1,1,0,1,17583
1,0,1,0,1,0,1,11696
0,1,0,1,1,1,1,68298
1,1,1,0,1,0,1,32180
0,1,1,1,1,1,1,50012
1,1,1,1,1,1,1,35718
1,0,1,1,1,1,1,42928
0,0,1,1,1,1,1,39300
1,0,1,1,1,1,1,32100
0,1,0,0,1,0,1,13590
0,1,1,1,1,0,1,37650
1,1,1,1,1,1,1,29310
0,0,1,1,1,1,1,23240
0,1,1,0,1,0,1,20800
1,0,1,1,1,1,1,57050
1,0,1,1,1,1,1,87838
0,1,1,1,1,1,1,88000
0,0,1,0,1,1,1,3000
0,1,1,0,1,0,1,7592
1,1,1,1,1,1,1,37488
0,0,1,0,1,0,0,10105
0,1,1,1,1,1,1,58490
0,1,0,1,1,1,1,40289
0,0,1,0,1,0,1,7657
0,0,0,0,1,1,1,1217
1,0,1,1,1,1,1,98023
1,0,1,0,1,0,1,51350
0,1,1,0,1,1,1,40124
1,1,1,1,1,1,1,99999
1,0,1,1,1,1,1,77360
0,0,1,1,1,1,1,16640
0,0,1,0,1,0,1,2185
0,1,0,0,1,0,0,3150
0,1,1,1,1,1,1,20472
0,0,1,0,1,1,1,17800
1,0,1,0,1,1,1,12000
0,1,0,1,0,0,0,20376
0,0,0,0,1,0,1,2023
0,0,1,1,1,1,1,79700
1,1,1,1,1,1,1,31620
1,1,1,1,1,1,1,47591
0,1,1,0,0,0,1,24000
0,1,1,1,1,1,1,57758
0,0,1,0,1,0,1,1600
0,0,1,1,1,1,1,20069
0,1,1,1,1,0,1,75800
0,0,1,1,1,1,1,34420
1,1,0,1,1,1,1,85025
1,0,1,1,1,1,1,37751
1,0,1,1,1,1,1,38000
1,1,1,1,1,1,1,93050
1,0,1,1,1,1,1,56310
0,0,1,0,1,0,1,25437
0,1,1,1,1,0,1,29000
0,1,1,0,1,1,1,6820
0,0,1,0,1,0,1,20688
0,0,1,0,1,0,1,7780
